student_id,subject_id,exam_type,marks_obtained,max_marks,attendance,exam_date
S03662,SUB001,Lab,32,100,95,2026-02-20
S03662,SUB002,Lab,52,100,92,2026-02-20
S03662,SUB003,IA2,43,100,81,2026-01-30
S03662,SUB004,IA1,60,100,65,2026-02-17
S03662,SUB005,Lab,51,100,94,2026-02-01
S03662,SUB006,IA1,69,100,62,2026-01-31
S03662,SUB007,IA1,73,100,79,2026-03-02
S03662,SUB008,Lab,44,100,95,2026-02-07
S03662,SUB009,IA2,65,100,90,2026-01-28
S03662,SUB010,IA2,69,100,98,2026-02-11
S03663,SUB001,IA2,35,100,83,2026-02-01
S03663,SUB002,EndSem,42,100,69,2026-02-25
S03663,SUB003,IA1,74,100,84,2026-03-03
S03663,SUB004,Lab,39,100,81,2026-01-14
S03663,SUB005,EndSem,86,100,68,2026-02-02
S03663,SUB006,EndSem,34,100,64,2026-02-02
S03663,SUB007,IA1,53,100,66,2026-01-24
S03663,SUB008,IA1,51,100,72,2026-02-04
S03663,SUB009,EndSem,38,100,68,2026-02-07
S03663,SUB010,EndSem,56,100,95,2026-02-11
S03664,SUB001,Lab,52,100,85,2026-03-08
S03664,SUB002,IA2,78,100,99,2026-03-01
S03664,SUB003,Lab,70,100,99,2026-01-19
S03664,SUB004,IA1,89,100,73,2026-01-14
S03664,SUB005,IA2,57,100,93,2026-03-05
S03664,SUB006,IA2,57,100,74,2026-01-19
S03664,SUB007,EndSem,38,100,80,2026-01-14
S03664,SUB008,IA1,80,100,66,2026-02-06
S03664,SUB009,IA1,48,100,76,2026-02-24
S03664,SUB010,IA1,85,100,66,2026-02-28
S03665,SUB001,IA1,39,100,65,2026-02-24
S03665,SUB002,IA2,85,100,96,2026-02-24
S03665,SUB003,Lab,72,100,76,2026-02-20
S03665,SUB004,Lab,80,100,98,2026-01-23
S03665,SUB005,EndSem,90,100,87,2026-01-15
S03665,SUB006,Lab,47,100,79,2026-03-08
S03665,SUB007,IA1,90,100,93,2026-02-04
S03665,SUB008,IA1,35,100,72,2026-02-18
S03665,SUB009,Lab,72,100,71,2026-02-07
S03665,SUB010,IA2,83,100,84,2026-01-13
S03666,SUB001,Lab,50,100,67,2026-03-06
S03666,SUB002,IA1,49,100,95,2026-02-02
S03666,SUB003,IA2,52,100,98,2026-02-02
S03666,SUB004,IA2,54,100,99,2026-03-11
S03666,SUB005,IA2,62,100,73,2026-02-02
S03666,SUB006,IA2,70,100,100,2026-01-22
S03666,SUB007,IA1,69,100,92,2026-02-06
S03666,SUB008,IA2,52,100,94,2026-02-10
S03666,SUB009,IA2,40,100,92,2026-02-13
S03666,SUB010,Lab,44,100,66,2026-02-22
S03667,SUB001,Lab,53,100,67,2026-02-28
S03667,SUB002,IA1,83,100,64,2026-02-02
S03667,SUB003,IA1,86,100,60,2026-01-17
S03667,SUB004,IA1,72,100,74,2026-01-20
S03667,SUB005,IA1,64,100,72,2026-02-07
S03667,SUB006,Lab,72,100,64,2026-02-16
S03667,SUB007,EndSem,87,100,86,2026-02-03
S03667,SUB008,Lab,58,100,85,2026-01-23
S03667,SUB009,EndSem,57,100,93,2026-01-16
S03667,SUB010,Lab,56,100,64,2026-01-15
S03668,SUB001,IA1,53,100,70,2026-03-01
S03668,SUB002,Lab,73,100,92,2026-02-17
S03668,SUB003,IA1,51,100,62,2026-01-19
S03668,SUB004,IA2,46,100,72,2026-02-02
S03668,SUB005,IA1,30,100,74,2026-01-31
S03668,SUB006,IA2,67,100,60,2026-02-17
S03668,SUB007,IA2,83,100,61,2026-01-27
S03668,SUB008,IA1,84,100,60,2026-03-06
S03668,SUB009,Lab,34,100,73,2026-02-03
S03668,SUB010,IA1,55,100,80,2026-01-16
S03669,SUB001,IA2,67,100,63,2026-03-07
S03669,SUB002,Lab,38,100,69,2026-03-03
S03669,SUB003,IA2,66,100,62,2026-02-18
S03669,SUB004,EndSem,32,100,63,2026-02-27
S03669,SUB005,EndSem,57,100,97,2026-01-20
S03669,SUB006,Lab,83,100,95,2026-02-23
S03669,SUB007,Lab,43,100,64,2026-03-03
S03669,SUB008,Lab,55,100,85,2026-02-11
S03669,SUB009,EndSem,84,100,97,2026-03-01
S03669,SUB010,Lab,42,100,93,2026-03-05
S03670,SUB001,Lab,55,100,88,2026-01-13
S03670,SUB002,IA1,75,100,71,2026-02-24
S03670,SUB003,Lab,47,100,68,2026-03-07
S03670,SUB004,EndSem,40,100,89,2026-01-14
S03670,SUB005,IA2,73,100,96,2026-02-17
S03670,SUB006,Lab,75,100,62,2026-01-22
S03670,SUB007,Lab,35,100,60,2026-02-13
S03670,SUB008,Lab,67,100,87,2026-02-15
S03670,SUB009,IA2,58,100,99,2026-01-21
S03670,SUB010,EndSem,51,100,86,2026-03-13
S03671,SUB001,IA1,64,100,94,2026-01-14
S03671,SUB002,IA1,53,100,76,2026-02-06
S03671,SUB003,IA2,34,100,89,2026-01-30
S03671,SUB004,IA1,88,100,82,2026-01-28
S03671,SUB005,IA1,53,100,68,2026-02-07
S03671,SUB006,Lab,77,100,95,2026-02-11
S03671,SUB007,EndSem,74,100,74,2026-02-26
S03671,SUB008,Lab,65,100,97,2026-02-12
S03671,SUB009,Lab,67,100,73,2026-02-27
S03671,SUB010,IA2,37,100,61,2026-01-17
S03672,SUB001,Lab,56,100,65,2026-03-07
S03672,SUB002,IA1,65,100,72,2026-03-04
S03672,SUB003,Lab,60,100,73,2026-01-28
S03672,SUB004,EndSem,56,100,100,2026-02-25
S03672,SUB005,Lab,38,100,92,2026-01-28
S03672,SUB006,IA1,72,100,96,2026-01-17
S03672,SUB007,EndSem,87,100,61,2026-03-07
S03672,SUB008,EndSem,89,100,82,2026-02-12
S03672,SUB009,IA2,33,100,92,2026-03-07
S03672,SUB010,EndSem,33,100,83,2026-01-27
S03673,SUB001,IA1,68,100,96,2026-03-07
S03673,SUB002,IA1,76,100,84,2026-01-19
S03673,SUB003,IA2,52,100,90,2026-02-08
S03673,SUB004,Lab,66,100,91,2026-01-31
S03673,SUB005,EndSem,82,100,66,2026-02-03
S03673,SUB006,EndSem,47,100,94,2026-01-31
S03673,SUB007,IA2,48,100,91,2026-01-27
S03673,SUB008,IA1,52,100,81,2026-02-10
S03673,SUB009,EndSem,44,100,89,2026-01-14
S03673,SUB010,IA1,57,100,90,2026-02-07
S03674,SUB001,IA1,76,100,77,2026-01-18
S03674,SUB002,Lab,53,100,61,2026-01-25
S03674,SUB003,EndSem,86,100,62,2026-02-05
S03674,SUB004,EndSem,71,100,86,2026-02-05
S03674,SUB005,Lab,76,100,66,2026-03-10
S03674,SUB006,IA2,75,100,96,2026-02-09
S03674,SUB007,EndSem,40,100,100,2026-03-08
S03674,SUB008,IA1,55,100,83,2026-01-19
S03674,SUB009,IA2,63,100,63,2026-01-29
S03674,SUB010,Lab,53,100,75,2026-02-09
S03675,SUB001,Lab,67,100,79,2026-02-12
S03675,SUB002,EndSem,59,100,64,2026-02-05
S03675,SUB003,IA2,52,100,84,2026-02-24
S03675,SUB004,Lab,54,100,75,2026-01-22
S03675,SUB005,IA1,71,100,87,2026-02-21
S03675,SUB006,Lab,45,100,77,2026-02-14
S03675,SUB007,EndSem,35,100,97,2026-02-28
S03675,SUB008,IA2,46,100,92,2026-02-14
S03675,SUB009,IA1,52,100,96,2026-02-09
S03675,SUB010,Lab,33,100,76,2026-02-11
S03676,SUB001,Lab,55,100,96,2026-02-09
S03676,SUB002,Lab,54,100,60,2026-01-18
S03676,SUB003,IA1,57,100,83,2026-03-09
S03676,SUB004,Lab,52,100,61,2026-02-04
S03676,SUB005,IA1,30,100,78,2026-01-14
S03676,SUB006,IA2,88,100,66,2026-02-12
S03676,SUB007,IA2,86,100,69,2026-01-17
S03676,SUB008,EndSem,31,100,79,2026-02-13
S03676,SUB009,IA1,43,100,60,2026-02-28
S03676,SUB010,Lab,52,100,93,2026-02-17
S03677,SUB001,IA1,43,100,82,2026-02-28
S03677,SUB002,IA1,67,100,70,2026-02-06
S03677,SUB003,IA2,60,100,96,2026-03-13
S03677,SUB004,IA2,69,100,91,2026-01-24
S03677,SUB005,IA2,38,100,97,2026-01-16
S03677,SUB006,EndSem,30,100,99,2026-02-27
S03677,SUB007,EndSem,42,100,75,2026-02-21
S03677,SUB008,IA1,54,100,67,2026-01-18
S03677,SUB009,EndSem,68,100,65,2026-03-12
S03677,SUB010,EndSem,40,100,83,2026-03-02
S03678,SUB001,EndSem,82,100,81,2026-01-16
S03678,SUB002,Lab,44,100,71,2026-03-10
S03678,SUB003,IA2,50,100,85,2026-02-03
S03678,SUB004,IA2,78,100,70,2026-02-25
S03678,SUB005,IA2,62,100,70,2026-01-23
S03678,SUB006,Lab,67,100,69,2026-02-07
S03678,SUB007,IA1,80,100,70,2026-02-17
S03678,SUB008,IA2,70,100,85,2026-02-10
S03678,SUB009,Lab,40,100,66,2026-02-26
S03678,SUB010,IA1,37,100,82,2026-03-05
S03679,SUB001,IA1,72,100,88,2026-01-21
S03679,SUB002,EndSem,76,100,70,2026-01-21
S03679,SUB003,IA2,48,100,98,2026-03-11
S03679,SUB004,Lab,50,100,61,2026-01-21
S03679,SUB005,IA2,80,100,90,2026-01-22
S03679,SUB006,IA1,37,100,60,2026-02-12
S03679,SUB007,EndSem,51,100,85,2026-02-06
S03679,SUB008,EndSem,43,100,89,2026-01-31
S03679,SUB009,IA2,53,100,98,2026-02-23
S03679,SUB010,IA1,63,100,64,2026-01-23
S03680,SUB001,Lab,73,100,82,2026-01-29
S03680,SUB002,Lab,47,100,62,2026-03-12
S03680,SUB003,IA1,32,100,74,2026-01-20
S03680,SUB004,IA1,84,100,80,2026-02-10
S03680,SUB005,EndSem,54,100,93,2026-01-25
S03680,SUB006,EndSem,30,100,84,2026-03-12
S03680,SUB007,Lab,38,100,88,2026-03-13
S03680,SUB008,Lab,44,100,77,2026-02-12
S03680,SUB009,Lab,83,100,86,2026-02-06
S03680,SUB010,Lab,46,100,99,2026-03-04
S03681,SUB001,Lab,62,100,80,2026-02-23
S03681,SUB002,IA1,53,100,67,2026-02-04
S03681,SUB003,Lab,84,100,94,2026-02-13
S03681,SUB004,Lab,36,100,91,2026-02-23
S03681,SUB005,IA1,53,100,89,2026-01-31
S03681,SUB006,Lab,61,100,61,2026-02-01
S03681,SUB007,EndSem,86,100,89,2026-03-11
S03681,SUB008,IA1,86,100,67,2026-01-16
S03681,SUB009,IA1,42,100,95,2026-02-21
S03681,SUB010,IA2,39,100,66,2026-02-10
S03682,SUB001,Lab,47,100,90,2026-02-07
S03682,SUB002,EndSem,80,100,98,2026-02-02
S03682,SUB003,IA1,33,100,68,2026-01-21
S03682,SUB004,Lab,88,100,82,2026-02-14
S03682,SUB005,Lab,69,100,82,2026-02-10
S03682,SUB006,EndSem,58,100,96,2026-01-13
S03682,SUB007,IA2,42,100,80,2026-01-25
S03682,SUB008,IA2,60,100,60,2026-01-30
S03682,SUB009,IA1,47,100,70,2026-01-13
S03682,SUB010,IA1,65,100,78,2026-02-12
S03683,SUB001,IA2,78,100,69,2026-02-10
S03683,SUB002,IA1,79,100,76,2026-02-03
S03683,SUB003,IA2,86,100,67,2026-02-12
S03683,SUB004,IA1,36,100,70,2026-02-21
S03683,SUB005,IA1,45,100,90,2026-02-02
S03683,SUB006,IA2,38,100,98,2026-03-01
S03683,SUB007,Lab,35,100,97,2026-02-12
S03683,SUB008,IA1,34,100,85,2026-01-13
S03683,SUB009,IA1,86,100,80,2026-01-22
S03683,SUB010,IA2,54,100,86,2026-02-06
S03684,SUB001,IA2,86,100,91,2026-02-22
S03684,SUB002,IA2,49,100,68,2026-02-18
S03684,SUB003,Lab,37,100,64,2026-02-12
S03684,SUB004,EndSem,73,100,76,2026-02-01
S03684,SUB005,EndSem,61,100,89,2026-01-23
S03684,SUB006,IA1,59,100,61,2026-02-03
S03684,SUB007,Lab,66,100,78,2026-02-20
S03684,SUB008,Lab,62,100,92,2026-03-03
S03684,SUB009,IA1,42,100,96,2026-02-06
S03684,SUB010,Lab,66,100,68,2026-01-17
S03685,SUB001,IA2,65,100,74,2026-01-22
S03685,SUB002,Lab,79,100,85,2026-02-05
S03685,SUB003,IA1,89,100,73,2026-02-01
S03685,SUB004,IA2,69,100,79,2026-02-10
S03685,SUB005,Lab,72,100,62,2026-02-05
S03685,SUB006,EndSem,52,100,86,2026-03-12
S03685,SUB007,IA2,53,100,98,2026-02-15
S03685,SUB008,IA1,53,100,66,2026-02-07
S03685,SUB009,IA2,53,100,75,2026-03-11
S03685,SUB010,EndSem,90,100,67,2026-02-21
S03686,SUB001,IA2,65,100,68,2026-03-13
S03686,SUB002,EndSem,85,100,62,2026-01-29
S03686,SUB003,Lab,88,100,87,2026-02-22
S03686,SUB004,IA1,80,100,63,2026-03-04
S03686,SUB005,IA2,38,100,78,2026-01-25
S03686,SUB006,Lab,57,100,60,2026-03-13
S03686,SUB007,EndSem,39,100,64,2026-01-27
S03686,SUB008,Lab,46,100,66,2026-02-24
S03686,SUB009,Lab,33,100,63,2026-01-22
S03686,SUB010,EndSem,76,100,79,2026-01-24
S03687,SUB001,Lab,34,100,61,2026-02-10
S03687,SUB002,Lab,68,100,74,2026-02-26
S03687,SUB003,IA1,81,100,65,2026-03-11
S03687,SUB004,IA1,71,100,90,2026-01-22
S03687,SUB005,IA1,40,100,90,2026-02-19
S03687,SUB006,EndSem,42,100,77,2026-02-14
S03687,SUB007,IA1,74,100,67,2026-02-04
S03687,SUB008,Lab,54,100,62,2026-03-11
S03687,SUB009,Lab,82,100,72,2026-02-10
S03687,SUB010,EndSem,85,100,76,2026-02-27
S03688,SUB001,IA2,70,100,85,2026-02-13
S03688,SUB002,Lab,54,100,93,2026-01-14
S03688,SUB003,Lab,34,100,84,2026-02-09
S03688,SUB004,IA2,54,100,95,2026-01-22
S03688,SUB005,IA1,58,100,73,2026-01-27
S03688,SUB006,Lab,59,100,70,2026-01-26
S03688,SUB007,EndSem,55,100,85,2026-02-21
S03688,SUB008,Lab,30,100,84,2026-01-31
S03688,SUB009,Lab,52,100,78,2026-02-22
S03688,SUB010,IA2,78,100,60,2026-02-11
S03689,SUB001,EndSem,87,100,75,2026-03-06
S03689,SUB002,EndSem,49,100,78,2026-03-13
S03689,SUB003,Lab,33,100,82,2026-01-23
S03689,SUB004,Lab,84,100,86,2026-02-05
S03689,SUB005,EndSem,45,100,93,2026-01-25
S03689,SUB006,Lab,83,100,73,2026-02-19
S03689,SUB007,Lab,78,100,100,2026-01-16
S03689,SUB008,IA2,46,100,79,2026-01-29
S03689,SUB009,Lab,80,100,61,2026-03-03
S03689,SUB010,IA2,53,100,75,2026-02-26
S03690,SUB001,EndSem,31,100,98,2026-01-28
S03690,SUB002,EndSem,68,100,79,2026-01-28
S03690,SUB003,Lab,39,100,73,2026-01-19
S03690,SUB004,EndSem,42,100,90,2026-03-08
S03690,SUB005,IA1,90,100,72,2026-02-07
S03690,SUB006,Lab,67,100,71,2026-02-14
S03690,SUB007,Lab,84,100,75,2026-02-26
S03690,SUB008,IA1,46,100,64,2026-01-21
S03690,SUB009,EndSem,79,100,99,2026-01-30
S03690,SUB010,EndSem,85,100,62,2026-02-03
S03691,SUB001,IA2,39,100,73,2026-01-18
S03691,SUB002,IA2,77,100,79,2026-01-30
S03691,SUB003,IA2,63,100,92,2026-02-28
S03691,SUB004,Lab,54,100,98,2026-01-20
S03691,SUB005,Lab,59,100,89,2026-02-10
S03691,SUB006,EndSem,80,100,97,2026-01-16
S03691,SUB007,Lab,58,100,79,2026-02-23
S03691,SUB008,IA1,55,100,92,2026-02-06
S03691,SUB009,EndSem,41,100,76,2026-03-05
S03691,SUB010,IA1,59,100,72,2026-02-22
S03692,SUB001,EndSem,85,100,70,2026-02-27
S03692,SUB002,IA1,82,100,71,2026-03-10
S03692,SUB003,IA2,88,100,98,2026-02-16
S03692,SUB004,EndSem,41,100,82,2026-03-06
S03692,SUB005,EndSem,39,100,88,2026-02-28
S03692,SUB006,EndSem,43,100,71,2026-01-28
S03692,SUB007,IA2,60,100,92,2026-03-09
S03692,SUB008,EndSem,88,100,85,2026-01-21
S03692,SUB009,EndSem,35,100,73,2026-02-10
S03692,SUB010,Lab,88,100,71,2026-01-28
S03693,SUB001,IA2,47,100,63,2026-01-16
S03693,SUB002,EndSem,74,100,89,2026-02-12
S03693,SUB003,EndSem,35,100,61,2026-02-03
S03693,SUB004,EndSem,55,100,80,2026-02-06
S03693,SUB005,EndSem,61,100,96,2026-01-18
S03693,SUB006,Lab,73,100,89,2026-02-08
S03693,SUB007,Lab,77,100,78,2026-03-04
S03693,SUB008,IA1,46,100,73,2026-03-02
S03693,SUB009,EndSem,84,100,63,2026-03-06
S03693,SUB010,IA1,31,100,92,2026-02-11
S03694,SUB001,IA1,41,100,72,2026-02-13
S03694,SUB002,IA1,61,100,85,2026-01-26
S03694,SUB003,IA1,86,100,79,2026-03-03
S03694,SUB004,Lab,80,100,63,2026-01-20
S03694,SUB005,IA2,33,100,93,2026-02-14
S03694,SUB006,Lab,86,100,94,2026-02-23
S03694,SUB007,Lab,36,100,94,2026-02-22
S03694,SUB008,EndSem,89,100,89,2026-01-21
S03694,SUB009,Lab,36,100,73,2026-02-17
S03694,SUB010,IA2,32,100,73,2026-02-05
S03695,SUB001,EndSem,56,100,92,2026-02-22
S03695,SUB002,IA2,52,100,94,2026-02-13
S03695,SUB003,EndSem,77,100,62,2026-01-19
S03695,SUB004,EndSem,83,100,81,2026-02-23
S03695,SUB005,IA1,36,100,100,2026-02-14
S03695,SUB006,EndSem,62,100,89,2026-02-03
S03695,SUB007,IA2,57,100,79,2026-02-28
S03695,SUB008,Lab,45,100,99,2026-02-13
S03695,SUB009,EndSem,30,100,66,2026-02-10
S03695,SUB010,EndSem,32,100,84,2026-01-24
S03696,SUB001,Lab,72,100,63,2026-03-05
S03696,SUB002,Lab,44,100,93,2026-02-18
S03696,SUB003,Lab,69,100,87,2026-03-01
S03696,SUB004,IA1,30,100,82,2026-02-04
S03696,SUB005,Lab,64,100,73,2026-03-09
S03696,SUB006,Lab,30,100,62,2026-02-25
S03696,SUB007,EndSem,72,100,69,2026-01-20
S03696,SUB008,IA2,36,100,85,2026-02-27
S03696,SUB009,EndSem,67,100,97,2026-02-26
S03696,SUB010,IA2,82,100,69,2026-01-29
S03697,SUB001,EndSem,33,100,66,2026-02-25
S03697,SUB002,EndSem,79,100,72,2026-03-11
S03697,SUB003,EndSem,77,100,79,2026-03-07
S03697,SUB004,Lab,41,100,90,2026-01-15
S03697,SUB005,IA1,60,100,79,2026-02-05
S03697,SUB006,EndSem,48,100,99,2026-02-27
S03697,SUB007,EndSem,50,100,81,2026-01-14
S03697,SUB008,Lab,51,100,90,2026-03-02
S03697,SUB009,Lab,30,100,93,2026-01-19
S03697,SUB010,IA2,88,100,61,2026-03-03
S03698,SUB001,EndSem,44,100,77,2026-02-24
S03698,SUB002,IA1,53,100,70,2026-02-25
S03698,SUB003,IA2,46,100,87,2026-02-16
S03698,SUB004,IA1,86,100,96,2026-02-03
S03698,SUB005,IA2,71,100,87,2026-01-21
S03698,SUB006,IA1,74,100,66,2026-02-23
S03698,SUB007,IA1,49,100,88,2026-03-03
S03698,SUB008,IA1,86,100,81,2026-02-04
S03698,SUB009,IA2,34,100,90,2026-03-06
S03698,SUB010,EndSem,52,100,75,2026-02-06
S03699,SUB001,EndSem,37,100,99,2026-01-21
S03699,SUB002,Lab,58,100,92,2026-03-13
S03699,SUB003,IA1,61,100,96,2026-02-15
S03699,SUB004,IA1,70,100,64,2026-02-23
S03699,SUB005,IA1,90,100,65,2026-01-19
S03699,SUB006,Lab,42,100,60,2026-01-16
S03699,SUB007,IA2,48,100,95,2026-03-12
S03699,SUB008,IA1,31,100,82,2026-03-06
S03699,SUB009,Lab,62,100,86,2026-02-22
S03699,SUB010,IA1,52,100,79,2026-03-09
S03700,SUB001,IA2,65,100,76,2026-01-26
S03700,SUB002,IA1,33,100,72,2026-02-12
S03700,SUB003,EndSem,77,100,78,2026-03-12
S03700,SUB004,EndSem,30,100,80,2026-01-19
S03700,SUB005,IA1,90,100,65,2026-02-10
S03700,SUB006,IA2,39,100,94,2026-02-05
S03700,SUB007,IA1,38,100,75,2026-02-20
S03700,SUB008,EndSem,36,100,82,2026-03-04
S03700,SUB009,IA2,72,100,61,2026-02-11
S03700,SUB010,IA2,36,100,86,2026-01-19
S03701,SUB001,EndSem,44,100,98,2026-02-14
S03701,SUB002,Lab,65,100,73,2026-03-03
S03701,SUB003,Lab,38,100,75,2026-01-31
S03701,SUB004,IA2,77,100,99,2026-03-02
S03701,SUB005,IA2,84,100,66,2026-03-07
S03701,SUB006,IA2,87,100,75,2026-02-05
S03701,SUB007,IA1,80,100,85,2026-02-21
S03701,SUB008,EndSem,48,100,78,2026-01-14
S03701,SUB009,IA1,83,100,98,2026-02-09
S03701,SUB010,EndSem,90,100,93,2026-03-08
S03702,SUB001,Lab,41,100,71,2026-01-30
S03702,SUB002,EndSem,46,100,85,2026-01-14
S03702,SUB003,EndSem,84,100,92,2026-02-12
S03702,SUB004,EndSem,68,100,71,2026-03-08
S03702,SUB005,IA2,90,100,82,2026-02-21
S03702,SUB006,IA1,43,100,99,2026-02-10
S03702,SUB007,EndSem,63,100,70,2026-02-03
S03702,SUB008,Lab,68,100,62,2026-01-25
S03702,SUB009,EndSem,58,100,75,2026-02-10
S03702,SUB010,Lab,40,100,82,2026-02-23
S03703,SUB001,Lab,47,100,66,2026-01-19
S03703,SUB002,Lab,90,100,66,2026-01-20
S03703,SUB003,EndSem,76,100,83,2026-02-09
S03703,SUB004,IA1,49,100,67,2026-01-27
S03703,SUB005,EndSem,46,100,89,2026-01-21
S03703,SUB006,EndSem,48,100,96,2026-02-26
S03703,SUB007,IA2,45,100,91,2026-02-01
S03703,SUB008,IA2,76,100,80,2026-02-12
S03703,SUB009,IA1,51,100,99,2026-02-20
S03703,SUB010,Lab,82,100,72,2026-01-14
S03704,SUB001,IA2,51,100,81,2026-03-04
S03704,SUB002,EndSem,73,100,80,2026-02-16
S03704,SUB003,Lab,68,100,92,2026-01-25
S03704,SUB004,Lab,80,100,94,2026-03-08
S03704,SUB005,IA2,84,100,67,2026-02-10
S03704,SUB006,Lab,39,100,82,2026-02-11
S03704,SUB007,IA2,84,100,88,2026-02-15
S03704,SUB008,EndSem,86,100,68,2026-01-17
S03704,SUB009,IA2,63,100,60,2026-02-19
S03704,SUB010,EndSem,58,100,69,2026-02-27
S03705,SUB001,IA1,75,100,96,2026-01-29
S03705,SUB002,Lab,32,100,100,2026-03-11
S03705,SUB003,EndSem,76,100,66,2026-02-12
S03705,SUB004,IA1,90,100,90,2026-02-06
S03705,SUB005,Lab,35,100,77,2026-02-28
S03705,SUB006,Lab,82,100,78,2026-01-16
S03705,SUB007,IA2,45,100,83,2026-02-13
S03705,SUB008,EndSem,50,100,63,2026-03-09
S03705,SUB009,IA2,38,100,66,2026-03-09
S03705,SUB010,IA1,79,100,85,2026-01-31
S03706,SUB001,EndSem,46,100,90,2026-02-06
S03706,SUB002,EndSem,47,100,67,2026-02-05
S03706,SUB003,EndSem,48,100,99,2026-01-19
S03706,SUB004,IA2,66,100,62,2026-02-27
S03706,SUB005,Lab,88,100,75,2026-01-14
S03706,SUB006,IA1,48,100,84,2026-01-13
S03706,SUB007,Lab,76,100,80,2026-01-20
S03706,SUB008,IA1,32,100,71,2026-01-20
S03706,SUB009,EndSem,49,100,95,2026-01-18
S03706,SUB010,IA1,71,100,76,2026-03-05
S03707,SUB001,EndSem,84,100,74,2026-02-16
S03707,SUB002,Lab,63,100,100,2026-02-18
S03707,SUB003,EndSem,42,100,92,2026-02-08
S03707,SUB004,IA1,41,100,61,2026-02-21
S03707,SUB005,Lab,30,100,84,2026-02-09
S03707,SUB006,Lab,56,100,78,2026-03-12
S03707,SUB007,IA1,60,100,64,2026-01-29
S03707,SUB008,IA1,86,100,69,2026-03-11
S03707,SUB009,IA2,73,100,63,2026-01-24
S03707,SUB010,IA2,81,100,62,2026-02-26
S03708,SUB001,Lab,49,100,97,2026-03-11
S03708,SUB002,IA2,49,100,82,2026-01-24
S03708,SUB003,Lab,45,100,99,2026-01-17
S03708,SUB004,IA2,87,100,77,2026-03-03
S03708,SUB005,IA1,53,100,60,2026-03-04
S03708,SUB006,IA2,39,100,94,2026-02-09
S03708,SUB007,EndSem,36,100,63,2026-02-06
S03708,SUB008,Lab,38,100,99,2026-01-22
S03708,SUB009,IA2,51,100,92,2026-01-19
S03708,SUB010,Lab,89,100,86,2026-01-18
S03709,SUB001,EndSem,75,100,81,2026-02-04
S03709,SUB002,Lab,80,100,91,2026-01-15
S03709,SUB003,EndSem,90,100,79,2026-01-19
S03709,SUB004,IA1,51,100,74,2026-02-03
S03709,SUB005,Lab,41,100,60,2026-01-24
S03709,SUB006,IA1,80,100,67,2026-02-06
S03709,SUB007,EndSem,71,100,81,2026-02-21
S03709,SUB008,IA1,57,100,92,2026-01-14
S03709,SUB009,Lab,32,100,83,2026-01-19
S03709,SUB010,IA1,67,100,70,2026-02-28
S03710,SUB001,IA1,55,100,68,2026-02-14
S03710,SUB002,IA2,68,100,94,2026-02-10
S03710,SUB003,EndSem,90,100,63,2026-02-27
S03710,SUB004,Lab,46,100,70,2026-02-17
S03710,SUB005,Lab,78,100,88,2026-02-10
S03710,SUB006,EndSem,63,100,83,2026-01-28
S03710,SUB007,IA1,40,100,65,2026-01-16
S03710,SUB008,IA1,53,100,81,2026-02-06
S03710,SUB009,EndSem,34,100,72,2026-03-07
S03710,SUB010,IA1,63,100,93,2026-02-28
S03711,SUB001,IA1,75,100,95,2026-03-05
S03711,SUB002,IA1,37,100,89,2026-02-21
S03711,SUB003,IA1,43,100,64,2026-02-14
S03711,SUB004,IA1,63,100,98,2026-01-19
S03711,SUB005,EndSem,42,100,81,2026-02-25
S03711,SUB006,Lab,73,100,72,2026-02-26
S03711,SUB007,IA2,80,100,89,2026-02-25
S03711,SUB008,IA2,50,100,83,2026-02-15
S03711,SUB009,Lab,78,100,60,2026-03-06
S03711,SUB010,EndSem,68,100,77,2026-02-04
S03712,SUB001,IA1,87,100,67,2026-01-28
S03712,SUB002,IA2,82,100,61,2026-01-27
S03712,SUB003,Lab,58,100,82,2026-03-03
S03712,SUB004,EndSem,36,100,92,2026-02-03
S03712,SUB005,IA1,58,100,87,2026-02-16
S03712,SUB006,IA1,63,100,96,2026-02-25
S03712,SUB007,Lab,56,100,71,2026-02-21
S03712,SUB008,IA1,77,100,98,2026-01-17
S03712,SUB009,IA1,70,100,84,2026-02-03
S03712,SUB010,EndSem,63,100,67,2026-01-23
S03713,SUB001,Lab,84,100,76,2026-01-15
S03713,SUB002,EndSem,61,100,75,2026-01-15
S03713,SUB003,IA1,51,100,62,2026-02-05
S03713,SUB004,EndSem,89,100,96,2026-01-27
S03713,SUB005,EndSem,50,100,87,2026-02-14
S03713,SUB006,IA1,68,100,62,2026-02-04
S03713,SUB007,EndSem,43,100,65,2026-02-04
S03713,SUB008,IA1,68,100,88,2026-03-12
S03713,SUB009,IA1,90,100,80,2026-03-12
S03713,SUB010,IA1,66,100,80,2026-03-09
S03714,SUB001,IA2,73,100,65,2026-01-19
S03714,SUB002,Lab,64,100,75,2026-01-28
S03714,SUB003,IA2,60,100,84,2026-02-13
S03714,SUB004,IA2,84,100,65,2026-03-10
S03714,SUB005,EndSem,74,100,85,2026-03-10
S03714,SUB006,IA2,59,100,74,2026-03-11
S03714,SUB007,IA2,47,100,84,2026-01-17
S03714,SUB008,IA1,60,100,63,2026-01-29
S03714,SUB009,EndSem,81,100,71,2026-03-13
S03714,SUB010,Lab,69,100,80,2026-01-30
S03715,SUB001,EndSem,43,100,88,2026-01-31
S03715,SUB002,EndSem,47,100,62,2026-03-01
